program_x,year,period_x,geo_level_x,state,state_ansi_x,commodity_x,data_item_x,domain_x,domain_category_x,chemical_spending,program_y,period_y,geo_level_y,state_ansi_y,commodity_y,data_item_y,domain_y,domain_category_y,num_facilities,program,period,geo_level,state_ansi,commodity,data_item,domain,domain_category,num_inspections,inspection_rate
CENSUS,2012,YEAR,STATE,MINNESOTA,27,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,783570000.0,CENSUS,YEAR,STATE,27,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,49591,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,,
CENSUS,2012,YEAR,STATE,MISSISSIPPI,28,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,319017000.0,CENSUS,YEAR,STATE,28,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,12126,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,35.0,0.0028863598878443014
CENSUS,2012,YEAR,STATE,MISSISSIPPI,28,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,319017000.0,CENSUS,YEAR,STATE,28,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,12126,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,,
CENSUS,2012,YEAR,STATE,MISSOURI,29,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,486213000.0,CENSUS,YEAR,STATE,29,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,45711,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,20.0,0.0004375314475727943
CENSUS,2012,YEAR,STATE,MISSOURI,29,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,486213000.0,CENSUS,YEAR,STATE,29,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,45711,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,,
CENSUS,2012,YEAR,STATE,MONTANA,30,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,217620000.0,CENSUS,YEAR,STATE,30,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,13758,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,28.0,0.002035179531908708
CENSUS,2012,YEAR,STATE,MONTANA,30,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,217620000.0,CENSUS,YEAR,STATE,30,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,13758,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,,
CENSUS,2012,YEAR,STATE,NEBRASKA,31,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,757437000.0,CENSUS,YEAR,STATE,31,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,33375,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,25.0,0.000749063670411985
CENSUS,2012,YEAR,STATE,NEBRASKA,31,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,757437000.0,CENSUS,YEAR,STATE,31,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,33375,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,,
CENSUS,2012,YEAR,STATE,NEVADA,32,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,15696000.0,CENSUS,YEAR,STATE,32,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,1494,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,14.0,0.009370816599732263
CENSUS,2012,YEAR,STATE,NEVADA,32,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,15696000.0,CENSUS,YEAR,STATE,32,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,1494,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,,
CENSUS,2012,YEAR,STATE,NEW HAMPSHIRE,33,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,3084000.0,CENSUS,YEAR,STATE,33,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,2356,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,61.0,0.025891341256366725
CENSUS,2012,YEAR,STATE,NEW HAMPSHIRE,33,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,3084000.0,CENSUS,YEAR,STATE,33,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,2356,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,,
CENSUS,2012,YEAR,STATE,NEW JERSEY,34,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,38606000.0,CENSUS,YEAR,STATE,34,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,5812,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,181.0,0.031142463867859602
CENSUS,2012,YEAR,STATE,NEW JERSEY,34,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,38606000.0,CENSUS,YEAR,STATE,34,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,5812,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,,
CENSUS,2012,YEAR,STATE,NEW MEXICO,35,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,38897000.0,CENSUS,YEAR,STATE,35,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,8640,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,34.0,0.003935185185185185
CENSUS,2012,YEAR,STATE,NEW MEXICO,35,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,38897000.0,CENSUS,YEAR,STATE,35,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,8640,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,,
CENSUS,2012,YEAR,STATE,NEW YORK,36,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,151480000.0,CENSUS,YEAR,STATE,36,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,22046,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,30.0,0.0013607910732105597
CENSUS,2012,YEAR,STATE,NEW YORK,36,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,151480000.0,CENSUS,YEAR,STATE,36,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,22046,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,,
CENSUS,2012,YEAR,STATE,NORTH CAROLINA,37,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,416980000.0,CENSUS,YEAR,STATE,37,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,24610,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,333.0,0.013531084924827306
CENSUS,2012,YEAR,STATE,NORTH CAROLINA,37,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,416980000.0,CENSUS,YEAR,STATE,37,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,24610,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,,
CENSUS,2012,YEAR,STATE,NORTH DAKOTA,38,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,799532000.0,CENSUS,YEAR,STATE,38,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,18220,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,16.0,0.0008781558726673985
CENSUS,2012,YEAR,STATE,NORTH DAKOTA,38,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,799532000.0,CENSUS,YEAR,STATE,38,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,18220,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,,
CENSUS,2012,YEAR,STATE,OHIO,39,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,433202000.0,CENSUS,YEAR,STATE,39,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,47771,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,10.0,0.00020933202151933182
CENSUS,2012,YEAR,STATE,OHIO,39,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,433202000.0,CENSUS,YEAR,STATE,39,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,47771,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,,
CENSUS,2012,YEAR,STATE,OKLAHOMA,40,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,169206000.0,CENSUS,YEAR,STATE,40,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,29937,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,36.0,0.0012025253031365869
CENSUS,2012,YEAR,STATE,OKLAHOMA,40,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,169206000.0,CENSUS,YEAR,STATE,40,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,29937,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,,
CENSUS,2012,YEAR,STATE,OREGON,41,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,224851000.0,CENSUS,YEAR,STATE,41,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,17120,,,,,,,,,,
CENSUS,2012,YEAR,STATE,PENNSYLVANIA,42,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,156725000.0,CENSUS,YEAR,STATE,42,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,36948,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,70.0,0.0018945545090397315
CENSUS,2012,YEAR,STATE,PENNSYLVANIA,42,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,156725000.0,CENSUS,YEAR,STATE,42,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,36948,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,,
CENSUS,2012,YEAR,STATE,RHODE ISLAND,44,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,1760000.0,CENSUS,YEAR,STATE,44,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,661,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,13.0,0.019667170953101363
CENSUS,2012,YEAR,STATE,RHODE ISLAND,44,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,1760000.0,CENSUS,YEAR,STATE,44,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,661,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,,
CENSUS,2012,YEAR,STATE,SOUTH CAROLINA,45,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,146452000.0,CENSUS,YEAR,STATE,45,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,10020,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,79.0,0.007884231536926148
CENSUS,2012,YEAR,STATE,SOUTH CAROLINA,45,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,146452000.0,CENSUS,YEAR,STATE,45,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,10020,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,,
CENSUS,2012,YEAR,STATE,SOUTH DAKOTA,46,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,485145000.0,CENSUS,YEAR,STATE,46,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,19574,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,101.0,0.00515990599775212
CENSUS,2012,YEAR,STATE,SOUTH DAKOTA,46,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,485145000.0,CENSUS,YEAR,STATE,46,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,19574,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,,
CENSUS,2012,YEAR,STATE,TENNESSEE,47,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,196390000.0,CENSUS,YEAR,STATE,47,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,19897,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,40.0,0.002010353319595919
CENSUS,2012,YEAR,STATE,TENNESSEE,47,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,196390000.0,CENSUS,YEAR,STATE,47,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,19897,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,,
CENSUS,2012,YEAR,STATE,TEXAS,48,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,649134000.0,CENSUS,YEAR,STATE,48,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,77520,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,178.0,0.002296181630546956
CENSUS,2012,YEAR,STATE,TEXAS,48,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,649134000.0,CENSUS,YEAR,STATE,48,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,77520,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,,
CENSUS,2012,YEAR,STATE,UTAH,49,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,21471000.0,CENSUS,YEAR,STATE,49,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,8320,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,25.0,0.0030048076923076925
CENSUS,2012,YEAR,STATE,UTAH,49,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,21471000.0,CENSUS,YEAR,STATE,49,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,8320,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,,
CENSUS,2012,YEAR,STATE,VERMONT,50,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,6940000.0,CENSUS,YEAR,STATE,50,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,4551,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,2.0,0.00043946385409800046
CENSUS,2012,YEAR,STATE,VERMONT,50,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,6940000.0,CENSUS,YEAR,STATE,50,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,4551,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,,
CENSUS,2012,YEAR,STATE,VIRGINIA,51,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,116536000.0,CENSUS,YEAR,STATE,51,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,19601,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,40.0,0.0020407122085607876
CENSUS,2012,YEAR,STATE,VIRGINIA,51,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,116536000.0,CENSUS,YEAR,STATE,51,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,19601,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,,
CENSUS,2012,YEAR,STATE,WASHINGTON,53,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,498212000.0,CENSUS,YEAR,STATE,53,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,17331,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,40.0,0.0023080030004039003
CENSUS,2012,YEAR,STATE,WASHINGTON,53,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,498212000.0,CENSUS,YEAR,STATE,53,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,17331,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,,
CENSUS,2012,YEAR,STATE,WEST VIRGINIA,54,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,8136000.0,CENSUS,YEAR,STATE,54,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,11494,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,0.0,0.0
CENSUS,2012,YEAR,STATE,WEST VIRGINIA,54,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,8136000.0,CENSUS,YEAR,STATE,54,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,11494,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,,
CENSUS,2012,YEAR,STATE,WISCONSIN,55,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,367149000.0,CENSUS,YEAR,STATE,55,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,44977,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,28.0,0.0006225404095426551
CENSUS,2012,YEAR,STATE,WISCONSIN,55,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,367149000.0,CENSUS,YEAR,STATE,55,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,44977,WPS,YEAR,STATE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,,
CENSUS,2012,YEAR,STATE,WYOMING,56,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,22200000.0,CENSUS,YEAR,STATE,56,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,4577,,,,,,,,,,
CENSUS,2007,YEAR,STATE,ALABAMA,1,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,84495000.0,CENSUS,YEAR,STATE,1,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,13681,,,,,,,,,,
CENSUS,2007,YEAR,STATE,ALASKA,2,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,282000.0,CENSUS,YEAR,STATE,2,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,384,,,,,,,,,,
CENSUS,2007,YEAR,STATE,ARIZONA,4,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,133265000.0,CENSUS,YEAR,STATE,4,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,4513,,,,,,,,,,
CENSUS,2007,YEAR,STATE,ARKANSAS,5,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,327730000.0,CENSUS,YEAR,STATE,5,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,15966,,,,,,,,,,
CENSUS,2007,YEAR,STATE,CALIFORNIA,6,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,1369132000.0,CENSUS,YEAR,STATE,6,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,48901,,,,,,,,,,
CENSUS,2007,YEAR,STATE,COLORADO,8,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,102032000.0,CENSUS,YEAR,STATE,8,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,13897,,,,,,,,,,
CENSUS,2007,YEAR,STATE,CONNECTICUT,9,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,7711000.0,CENSUS,YEAR,STATE,9,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,2937,,,,,,,,,,
CENSUS,2007,YEAR,STATE,DELAWARE,10,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,23147000.0,CENSUS,YEAR,STATE,10,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,1517,,,,,,,,,,
